filename,url,doc_type,download,title
Codigo_de_Etica_y_las_Reglas_de_Integridad_para_el_Ejercicio_de_la_Funcion_Publica_17042020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_y_las_Reglas_de_Integridad_para_el_Ejercicio_de_la_Funcion_Publica_17042020.pdf,codigos,0,Codigo de Etica y las Reglas de Integridad para el Ejercicio de la Funcion Publica
Codigo_de_Instituciones_y_Procesos_Electorales_del_Estado_de_Puebla_T4_29072020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Instituciones_y_Procesos_Electorales_del_Estado_de_Puebla_T4_29072020.pdf,codigos,1,Codigo de Instituciones y Procesos Electorales del Estado de Puebla T4
Codigo_de_Justicia_para_Adolescentes_del_Estado_Libre_y_Soberano_de_Puebla_17062011.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Justicia_para_Adolescentes_del_Estado_Libre_y_Soberano_de_Puebla_17062011.pdf,codigos,1,Codigo de Justicia para Adolescentes del Estado Libre y Soberano de Puebla
Codigo_de_Procedimientos_Civiles-_para_el_Estado_Libre_y_Soberano_de_Puebla_29122017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Procedimientos_Civiles-_para_el_Estado_Libre_y_Soberano_de_Puebla_29122017.pdf,codigos,1,Codigo de Procedimientos Civiles- para el Estado Libre y Soberano de Puebla
Codigo_Procedimiento_Materia_de_Defensa_Social_del_Estado17032016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_Procedimiento_Materia_de_Defensa_Social_del_Estado17032016.pdf,codigos,1,Codigo Procedimiento Materia de Defensa Social del Estado17032016
Codigo_de_Procedimientos_Penales_para_el_Estado_Libre_y_Soberano_de_Puebla17marzo2016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Procedimientos_Penales_para_el_Estado_Libre_y_Soberano_de_Puebla17marzo2016.pdf,codigos,1,Codigo de Procedimientos Penales para el Estado Libre y Soberano de Puebla17marzo2016
Codigo_Fiscal_del_Estado_de_Puebla_T4_05082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_Fiscal_del_Estado_de_Puebla_T4_05082024.pdf,codigos,1,Codigo Fiscal del Estado de Puebla T4
Codigo_Fiscal_Municipal_del_Estado_de_Puebla_16012017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_Fiscal_Municipal_del_Estado_de_Puebla_16012017.pdf,codigos,1,Codigo Fiscal Municipal del Estado de Puebla
Codigo_Fiscal_y_Presupuestario_para_el_Municipio_de_Puebla_EV_18122023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_Fiscal_y_Presupuestario_para_el_Municipio_de_Puebla_EV_18122023.pdf,codigos,1,Codigo Fiscal y Presupuestario para el Municipio de Puebla EV
Codigo_Penal_del_Estado_Libre_y_Soberano_de_Puebla_EV_15082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_Penal_del_Estado_Libre_y_Soberano_de_Puebla_EV_15082024.pdf,codigos,1,Codigo Penal del Estado Libre y Soberano de Puebla EV
Reglamento_de_la_Ley_de_Archivos_del_Estado_de_Puebla_28052015.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Archivos_del_Estado_de_Puebla_28052015.pdf,reglamentos_ley,1,Reglamento de la Ley de Archivos del Estado de Puebla
"Reglamento Ley de Atención y Prevención de la Contaminación Visual y Auditiva, en materia de Contaminación Visual_EV_01062023.pdf","https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Ley_de_Atención_y_Prevención_de_la_Contaminación_Visual_y_Auditiva,_en_materia_de_Contaminación_Visual_EV_01062023.pdf",reglamentos_ley,1,"Reglamento Ley de Atención y Prevención de la Contaminación Visual y Auditiva, en materia de Contaminación Visual EV"
Reglamento_de_la_Ley_de_Bienestar_Animal_del_Estado_de_Puebla_T_4_21102020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Bienestar_Animal_del_Estado_de_Puebla_T_4_21102020.pdf,reglamentos_ley,1,Reglamento de la Ley de Bienestar Animal del Estado de Puebla T
Reglamento_de_la_Ley_de_Catastro_del_Estado_Libre_y_Soberano_de_Puebla_20062016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Catastro_del_Estado_Libre_y_Soberano_de_Puebla_20062016.pdf,reglamentos_ley,1,Reglamento de la Ley de Catastro del Estado Libre y Soberano de Puebla
Reglamento_de_la_Ley_de_Derechos_Cultura_y_Desarrollo_de_los_Pueblos_y_Comunidades_Indgenas_del_Estado_de_Puebla_29072011.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Derechos_Cultura_y_Desarrollo_de_los_Pueblos_y_Comunidades_Indgenas_del_Estado_de_Puebla_29072011.pdf,reglamentos_ley,1,Reglamento de la Ley de Derechos Cultura y Desarrollo de los Pueblos y Comunidades Indgenas del Estado de Puebla
Reglamento_de_la_Ley_de_Desarrollo_Economico_Sustentable_del_Estado_de_Puebla_4112016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Desarrollo_Economico_Sustentable_del_Estado_de_Puebla_4112016.pdf,reglamentos_ley,1,Reglamento de la Ley de Desarrollo Economico Sustentable del Estado de Puebla
Reglamento_de_la_Ley_de_Desarrollo_Forestal_Sustentable_del_Estado_de_Puebla_12012009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Desarrollo_Forestal_Sustentable_del_Estado_de_Puebla_12012009.pdf,reglamentos_ley,1,Reglamento de la Ley de Desarrollo Forestal Sustentable del Estado de Puebla
Reglamento_de_la_Ley_de_Gobernanza_Regulatoria_para_el_Estado_de_Puebla_27022017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Gobernanza_Regulatoria_para_el_Estado_de_Puebla_27022017.pdf,reglamentos_ley,1,Reglamento de la Ley de Gobernanza Regulatoria para el Estado de Puebla
Reglamento_de_la_Ley_de_Integracion_Social_de_Personas_con_Discapacidad_del_Estado_de_Puebla_31011997.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Integracion_Social_de_Personas_con_Discapacidad_del_Estado_de_Puebla_31011997.pdf,reglamentos_ley,1,Reglamento de la Ley de Integracion Social de Personas con Discapacidad del Estado de Puebla
Reglamento_Ley_Derechos_Ninas_Ninos_y_Adolescentes_Edo_Puebla_13032017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Ley_Derechos_Ninas_Ninos_y_Adolescentes_Edo_Puebla_13032017.pdf,reglamentos_ley,1,Reglamento Ley Derechos Ninas Ninos y Adolescentes Edo Puebla
Reglamento_de_la_Ley_de_Medios_Electronicos_del_Estado_de_Puebla_23112013.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Medios_Electronicos_del_Estado_de_Puebla_23112013.pdf,reglamentos_ley,1,Reglamento de la Ley de Medios Electronicos del Estado de Puebla
Reglamento_de_la_Ley_de_Mejora_Regulatoria_y_Buena_Administracion_para_el_Estado_de_Puebla_T2_27062022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Mejora_Regulatoria_y_Buena_Administracion_para_el_Estado_de_Puebla_T2_27062022.pdf,reglamentos_ley,1,Reglamento de la Ley de Mejora Regulatoria y Buena Administracion para el Estado de Puebla T2
Reglamento_de_la_Ley_de_Obra_Publica_y_Servicios_Relacionados_con_la_Misma_para_el_Estado_de_Puebla_12122004.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Obra_Publica_y_Servicios_Relacionados_con_la_Misma_para_el_Estado_de_Puebla_12122004.pdf,reglamentos_ley,1,Reglamento de la Ley de Obra Publica y Servicios Relacionados con la Misma para el Estado de Puebla
Reglamento_de_la_Ley_de_Prevencion_Atencion_y_Sancin_de_la_Violencia_Familiar_para_el_Estado_de_Puebla_13102003.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Prevencion_Atencion_y_Sancin_de_la_Violencia_Familiar_para_el_Estado_de_Puebla_13102003.pdf,reglamentos_ley,1,Reglamento de la Ley de Prevencion Atencion y Sancin de la Violencia Familiar para el Estado de Puebla
Reglamento_de_la_Ley_de_Proyectos_para_Prestacion_de_Servicios_del_Estado_Libre_y_Soberano_de_Puebla_4052011.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Proyectos_para_Prestacion_de_Servicios_del_Estado_Libre_y_Soberano_de_Puebla_4052011.pdf,reglamentos_ley,1,Reglamento de la Ley de Proyectos para Prestacion de Servicios del Estado Libre y Soberano de Puebla
Reglamento_de_la_Ley_de_Resocializacion_de_los_Infractores_Normativos_20052014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Resocializacion_de_los_Infractores_Normativos_20052014.pdf,reglamentos_ley,1,Reglamento de la Ley de Resocializacion de los Infractores Normativos
Reglamento_de_la_Ley_de_Seguridad_Privada_del_Estado_de_Puebla_13052015.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Seguridad_Privada_del_Estado_de_Puebla_13052015.pdf,reglamentos_ley,1,Reglamento de la Ley de Seguridad Privada del Estado de Puebla
Reglamento_de_la_Ley_de_Seguridad_Publica_del_Estado_de_Puebla_07may2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Seguridad_Publica_del_Estado_de_Puebla_07may2021.pdf,reglamentos_ley,1,Reglamento de la Ley de Seguridad Publica del Estado de Pueblamay2021
Reglamento_de_la_Ley_de_Transparencia_y_Acceso_a_la_Informacion_Publica_para_la_Administracion_Publica_del_Estado_de_Puebla_T_7_04052017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Transparencia_y_Acceso_a_la_Informacion_Publica_para_la_Administracion_Publica_del_Estado_de_Puebla_T_7_04052017.pdf,reglamentos_ley,1,Reglamento de la Ley de Transparencia y Acceso a la Informacion Publica para la Administracion Publica del Estado de Puebla T
Reglamento_de_la_Ley_de_Transporte_del_Estado_de_Puebla_EV_15072024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Transporte_del_Estado_de_Puebla_EV_15072024.pdf,reglamentos_ley,1,Reglamento de la Ley de Transporte del Estado de Puebla EV
Reglamento_de_la_Ley_de_Vialidad_para_el_Estado_Libre_y_Soberano_de_Puebla_07may2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Vialidad_para_el_Estado_Libre_y_Soberano_de_Puebla_07may2021.pdf,reglamentos_ley,1,Reglamento de la Ley de Vialidad para el Estado Libre y Soberano de Pueblamay2021
Reglamento_de_la_Ley_de_Vctimas_del_Estado_de_Puebla_6022020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Vctimas_del_Estado_de_Puebla_6022020.pdf,reglamentos_ley,1,Reglamento de la Ley de Vctimas del Estado de Puebla
Reglamento_de_la_Ley_de_Vivienda_para_el_Estado_de_Puebla_15062009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_de_Vivienda_para_el_Estado_de_Puebla_15062009.pdf,reglamentos_ley,1,Reglamento de la Ley de Vivienda para el Estado de Puebla
Reglamento de la Ley del Notariado para el Estado de Puebla_T7_16052024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_del_Notariado_para_el_Estado_de_Puebla_T7_16052024.pdf,reglamentos_ley,1,Reglamento de la Ley del Notariado para el Estado de Puebla T7
Reglamento_de_la_Ley_del_Registro_Publico_de_la_Propiedad_del_Estado_de_Puebla_T3_06052016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_del_Registro_Publico_de_la_Propiedad_del_Estado_de_Puebla_T3_06052016.pdf,reglamentos_ley,1,Reglamento de la Ley del Registro Publico de la Propiedad del Estado de Puebla T3
Reglamento_de_la_Ley_del_Sistema_Estatal_de_Proteccion_Civil_para_el_Estado_Libre_y_Soberano_de_Puebla_01071998.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_del_Sistema_Estatal_de_Proteccion_Civil_para_el_Estado_Libre_y_Soberano_de_Puebla_01071998.pdf,reglamentos_ley,1,Reglamento de la Ley del Sistema Estatal de Proteccion Civil para el Estado Libre y Soberano de Puebla
Reglamento_de_la_Ley_del_Transporte_para_el_Estado_de_Puebla_28_mar_2019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_del_Transporte_para_el_Estado_de_Puebla_28_mar_2019.pdf,reglamentos_ley,1,Reglamento de la Ley del Transporte para el Estado de Puebla mar
Reglamento_de_la_Ley_del_Transporte_para_el_Edo_de_Puebla_en_Materia_de_Servicios_Auxiliares_de_Arrastre_y_Salvamento_y_Deposito_de_Vehiculos_14012020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_del_Transporte_para_el_Edo_de_Puebla_en_Materia_de_Servicios_Auxiliares_de_Arrastre_y_Salvamento_y_Deposito_de_Vehiculos_14012020.pdf,reglamentos_ley,1,Reglamento de la Ley del Transporte para el Edo de Puebla en Materia de Servicios Auxiliares de Arrastre y Salvamento y Deposito de Vehiculos
Reglamento_de_la_Ley_Ganadera_para_el_Estado_de_Puebla_27022008.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_Ganadera_para_el_Estado_de_Puebla_27022008.pdf,reglamentos_ley,1,Reglamento de la Ley Ganadera para el Estado de Puebla
Reglamento_de_la_Ley_Organica_de_la_Fiscalia_General_del_Estado_T9_27032024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_Organica_de_la_Fiscalia_General_del_Estado_T9_27032024.pdf,reglamentos_ley,1,Reglamento de la Ley Organica de la Fiscalia General del Estado T9
Reglamento_de_la_Ley_para_el_Acceso_de_las_Mujeres_a_una_Vida_Libre_de_Violencia_Edo_de_Puebla_11112009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_el_Acceso_de_las_Mujeres_a_una_Vida_Libre_de_Violencia_Edo_de_Puebla_11112009.pdf,reglamentos_ley,1,Reglamento de la Ley para el Acceso de las Mujeres a una Vida Libre de Violencia Edo de Puebla
Reglamento_de_la_Ley_para_la_Igualdad_entre_Mujeres_y_Hombres_del_Estado_de_Puebla_1122010.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Igualdad_entre_Mujeres_y_Hombres_del_Estado_de_Puebla_1122010.pdf,reglamentos_ley,1,Reglamento de la Ley para la Igualdad entre Mujeres y Hombres del Estado de Puebla
Reglamento_de_la_Ley_para_la_Prevencion_y_Gestion_Integral_de_los_Residuos_Solidos_Urbanos_y_de_Manejo_Especial_para_Edo_de_Puebla_24042017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Prevencion_y_Gestion_Integral_de_los_Residuos_Solidos_Urbanos_y_de_Manejo_Especial_para_Edo_de_Puebla_24042017.pdf,reglamentos_ley,1,Reglamento de la Ley para la Prevencion y Gestion Integral de los Residuos Solidos Urbanos y de Manejo Especial para Edo de Puebla
Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_del_Estado_de_Puebla_en_Materia_de_Evaluacion_del_Impacto_y_Riesgo_Ambiental_30042012.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_del_Estado_de_Puebla_en_Materia_de_Evaluacion_del_Impacto_y_Riesgo_Ambiental_30042012.pdf,reglamentos_ley,1,Reglamento de la Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable del Estado de Puebla en Materia de Evaluacion del Impacto y Riesgo Ambiental
Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Ordenamiento_Ecologico_2102009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Ordenamiento_Ecologico_2102009.pdf,reglamentos_ley,1,Reglamento de la Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable en Materia de Ordenamiento Ecologico
Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Areas_Naturales_Protegidas_6012010.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Areas_Naturales_Protegidas_6012010.pdf,reglamentos_ley,1,Reglamento de la Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable en Materia de Areas Naturales Protegidas
Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_del_Estado_de_Puebla_en_Materia_de_Auditoria_Ambiental_15042009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_del_Estado_de_Puebla_en_Materia_de_Auditoria_Ambiental_15042009.pdf,reglamentos_ley,1,Reglamento de la Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable del Estado de Puebla en Materia de Auditoria Ambiental
"Reglamento de la Ley para la Protección del Ambiente Natural y el Desarrollo Sustentable, en materia de Prevención y Control de la Contaminación Atmosférica_T6_13042020.pdf","https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Protección_del_Ambiente_Natural_y_el_Desarrollo_Sustentable,_en_materia_de_Prevención_y_Control_de_la_Contaminación_Atmosférica_T6_13042020.pdf",reglamentos_ley,1,"Reglamento de la Ley para la Protección del Ambiente Natural y el Desarrollo Sustentable, en materia de Prevención y Control de la Contaminación Atmosférica T6"
Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Prevencion_y_Control_Contaminacion_Emision_Ruido_4022009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Prevencion_y_Control_Contaminacion_Emision_Ruido_4022009.pdf,reglamentos_ley,1,Reglamento de la Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable en Materia de Prevencion y Control Contaminacion Emision Ruido
Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Prevencion_y_Control_de_la_Contaminacion_Visual_10062016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_en_Materia_de_Prevencion_y_Control_de_la_Contaminacion_Visual_10062016.pdf,reglamentos_ley,1,Reglamento de la Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable en Materia de Prevencion y Control de la Contaminacion Visual
Reg_de_la_Ley_para_Prevenir_y_Eliminar_la_Discriminacin_Edo_Puebla.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reg_de_la_Ley_para_Prevenir_y_Eliminar_la_Discriminacin_Edo_Puebla.pdf,reglamentos_ley,1,Reg de la Ley para Prevenir y Eliminar la Discriminacin Edo Puebla
Reglamento_de_la_Ley_para_Prevenir_y_Erradicar_los_Delitos_en_Materia_de_Trata_de_Personas_y_para_la_Proteccion_y_Asistencia_a_las_Victimas_de_estos_Delitos_en_el_Edo_de_Puebla_191.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_la_Ley_para_Prevenir_y_Erradicar_los_Delitos_en_Materia_de_Trata_de_Personas_y_para_la_Proteccion_y_Asistencia_a_las_Victimas_de_estos_Delitos_en_el_Edo_de_Puebla_191.pdf,reglamentos_ley,1,Reglamento de la Ley para Prevenir y Erradicar los Delitos en Materia de Trata de Personas y para la Proteccion y Asistencia a las Victimas de estos Delitos en el Edo de Puebla
REGLAMENTO_LEY_art_20_del_cod_de_proced_civiles_de_pue_prestacion_del_serv_social_obligatorio_y_pasantia31012005.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_LEY_art_20_del_cod_de_proced_civiles_de_pue_prestacion_del_serv_social_obligatorio_y_pasantia31012005.pdf,reglamentos_ley,0,REGLAMENTO LEY art del cod de proced civiles de pue prestacion del serv social obligatorio y pasantia31012005
REGLAMENTO_OTR_archivo_general_del_estado_12011993.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_OTR_archivo_general_del_estado_12011993.pdf,reglamentos_dependencias,0,REGLAMENTO OTR archivo general del estado
Reglamento_del_Registro_Civil_de_las_Personas_T5_22062021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_del_Registro_Civil_de_las_Personas_T5_22062021.pdf,reglamentos_dependencias,0,Reglamento del Registro Civil de las Personas T5
Reglamento_del_Servicio_Profesional_de_Carrera_de_la_Fiscalia_General_del_Estado_T4_28062021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_del_Servicio_Profesional_de_Carrera_de_la_Fiscalia_General_del_Estado_T4_28062021.pdf,reglamentos_dependencias,0,Reglamento del Servicio Profesional de Carrera de la Fiscalia General del Estado T4
Reglamento_Interior_de_la_Agencia_de_Energia_del_Estado_de_Puebla_T_2_26062020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Agencia_de_Energia_del_Estado_de_Puebla_T_2_26062020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Agencia de Energia del Estado de Puebla T
Reglamento_Interior_de_la_Comision_de_Honor_y_Justicia_de_la_Procuradura_General_de_Justicia_4diciembre2013.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Comision_de_Honor_y_Justicia_de_la_Procuradura_General_de_Justicia_4diciembre2013.pdf,reglamentos_dependencias,0,Reglamento Interior de la Comision de Honor y Justicia de la Procuradura General de Justiciadiciembre2013
Reglamento_Interior_de_la_Consejeria_Juridica_del_Estado_de_Puebla_T1_27092023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Consejeria_Juridica_del_Estado_de_Puebla_T1_27092023.pdf,reglamentos_dependencias,0,Reglamento Interior de la Consejeria Juridica del Estado de Puebla T1
Reglamento_Interior_de_la_Coordinacion_General_de_Comunicacion_y_Agenda_Digital_31oct2017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Coordinacion_General_de_Comunicacion_y_Agenda_Digital_31oct2017.pdf,reglamentos_dependencias,0,Reglamento Interior de la Coordinacion General de Comunicacion y Agenda Digitaloct2017
Reglamento_Interior_de_la_Corporacion_Auxiliar_de_Policia_de_Proteccion_Ciudadana_15oct2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Corporacion_Auxiliar_de_Policia_de_Proteccion_Ciudadana_15oct2018.pdf,reglamentos_dependencias,0,Reglamento Interior de la Corporacion Auxiliar de Policia de Proteccion Ciudadanaoct2018
Reglamento_Interior_de_la_Fiscalia_General_del_Estado_de_Puebla_T9_27032024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Fiscalia_General_del_Estado_de_Puebla_T9_27032024.pdf,reglamentos_dependencias,0,Reglamento Interior de la Fiscalia General del Estado de Puebla T9
Reglamento_Interior_de_la_Secretaria_de_Administracion_T8_15082023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Administracion_T8_15082023.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Administracion T8
Reglamento_Interior_de_la_Secretaria_de_Bienestar_EV_16032020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Bienestar_EV_16032020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Bienestar EV
Reglamento_Interior_de_la_Secretaria_de_Cultura_T3_13062024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Cultura_T3_13062024.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Cultura T3
Reglamento_Interior_de_la_Secretaria_de_Desarrollo_Rural_17022020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Desarrollo_Rural_17022020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Desarrollo Rural
Reglamento_Interior_de_la_Secretaria_de_Desarrollo_Urbano_y_Obras_Publicas_24abril2009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Desarrollo_Urbano_y_Obras_Publicas_24abril2009.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Desarrollo Urbano y Obras Publicasabril2009
Reglamento_Interior_de_la_Secretaria_de_Economia_28nov2019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Economia_28nov2019.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Economianov2019
Reglamento Interior de la Secretaría de Economía_2EV_01082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaría_de_Economía_2EV_01082024.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaría de EconomíaEV
Reglamento_Interior_de_la_Secretaria_de_Educacion_Publica_del_Estado_de_Puebla_31ago2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Educacion_Publica_del_Estado_de_Puebla_31ago2018.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Educacion Publica del Estado de Pueblaago2018
Reglamento Interior de la Secretaría de Igualdad Sustantiva_T4_06082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaría_de_Igualdad_Sustantiva_T4_06082024.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaría de Igualdad Sustantiva T4
Reglamento_Interior_de_la_Secretaria_de_Infraestructura_T5_12022020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Infraestructura_T5_12022020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Infraestructura T5
Reglamento_Interior_de_la_Secretaria_de_Infraestructura_y_Transportes_15abril2016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Infraestructura_y_Transportes_15abril2016.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Infraestructura y Transportesabril2016
Reglamento_Interior_de_la_Secretaria_de_la_Contraloria_18julio2017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_la_Contraloria_18julio2017.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de la Contraloriajulio2017
